Date,CumReturns,SPY_CumReturns
2024-05-16,0.22198523721864705,0.18469817628313723
2024-05-17,0.22309220860476797,0.18640121999331805
2024-05-20,0.21548192610910588,0.1877680862669726
2024-05-21,0.1949307490916352,0.19068112256500824
2024-05-22,0.20360600819886532,0.18725274184840823
2024-05-23,0.1731101773804986,0.178580786380393
2024-05-24,0.21311427430946495,0.18637878992839063
2024-05-28,0.2261657568368074,0.1872078817185543
2024-05-29,0.21636702148235165,0.17889439698330367
2024-05-30,0.2355473061304998,0.17107396337037906
2024-05-31,0.23921123135510225,0.18174027985524743
2024-06-03,0.22915120115476162,0.18270381526628365
2024-06-04,0.20637706300635972,0.1840259581787731
2024-06-05,0.22146966739377838,0.1980982253153145
2024-06-06,0.21280430748052992,0.19807579525038777
2024-06-07,0.1914318335398142,0.19661934548571414
2024-06-10,0.18817218134044933,0.2003166134440597
2024-06-11,0.18264573832686448,0.2032073564458572
2024-06-12,0.17866412234183793,0.21308930450172703
2024-06-13,0.1593550477479282,0.21553185651105222
